id;anio;provincia;provincia_id;departamento;departamento_id;vacas;vaquillonas;novillos;novillitos;terneros;terneras;toros;bueyes;toritos;total_cabezas
201850098;2018;Mendoza;50;San Martin;50098;168;34;;;16;20;1;;;239
201950098;2019;Mendoza;50;San Martin;50098;140;22;;;15;23;;;;200
200850105;2008;Mendoza;50;San Rafael;50105;157;35;6;;10;15;8;;;231
200950105;2009;Mendoza;50;San Rafael;50105;130;73;1;2;1;35;9;;;251
201050105;2010;Mendoza;50;San Rafael;50105;151;60;1;2;4;33;10;;;261
201150105;2011;Mendoza;50;San Rafael;50105;134;41;2;2;12;20;7;;;218
201250105;2012;Mendoza;50;San Rafael;50105;123;39;2;1;;27;9;;;201
201350105;2013;Mendoza;50;San Rafael;50105;63;8;;;7;5;4;;;87
201450105;2014;Mendoza;50;San Rafael;50105;54;8;;;3;5;5;;;75
201550105;2015;Mendoza;50;San Rafael;50105;48;10;;;2;8;4;;;72
201650105;2016;Mendoza;50;San Rafael;50105;41;14;;;7;7;2;;1;72
201750105;2017;Mendoza;50;San Rafael;50105;53;7;1;;7;3;2;;;73
201850105;2018;Mendoza;50;San Rafael;50105;40;14;;2;3;10;2;;;71
201950105;2019;Mendoza;50;San Rafael;50105;50;14;1;2;1;9;4;;1;82
201350119;2013;Mendoza;50;Tunuyan;50119;3;;;;1;5;1;;;10
201450119;2014;Mendoza;50;Tunuyan;50119;4;3;;;2;2;1;;;12
200954014;2009;Misiones;54;Cainguas;54014;84;37;;;67;48;2;5;;243
201054014;2010;Misiones;54;Cainguas;54014;110;38;24;;95;87;1;;;355
201254014;2012;Misiones;54;Cainguas;54014;178;72;32;;32;35;2;;;351
201354014;2013;Misiones;54;Cainguas;54014;149;60;24;;35;40;2;;;310
200854021;2008;Misiones;54;Candelaria;54021;53;19;;;17;17;4;;;110
200954021;2009;Misiones;54;Candelaria;54021;49;17;;;14;14;5;;;99
201054021;2010;Misiones;54;Candelaria;54021;34;13;;;15;13;5;;;80
201154021;2011;Misiones;54;Candelaria;54021;32;7;6;;4;16;2;;;67
201254021;2012;Misiones;54;Candelaria;54021;23;22;;;15;10;2;;;72
201354021;2013;Misiones;54;Candelaria;54021;31;15;;;;7;2;;;55
201254028;2012;Misiones;54;Capital;54028;;29;;;;;;;;29
201354028;2013;Misiones;54;Capital;54028;26;;;;1;2;;;;29
200954042;2009;Misiones;54;Eldorado;54042;5;94;;;;2;2;;;103
201054042;2010;Misiones;54;Eldorado;54042;14;83;;1;5;10;3;;;116
201154042;2011;Misiones;54;Eldorado;54042;69;28;;;39;30;3;;;169
201554098;2015;Misiones;54;San Ignacio;54098;3;;;;;;;;;3
201654098;2016;Misiones;54;San Ignacio;54098;3;;;;;;;;;3
201754098;2017;Misiones;54;San Ignacio;54098;3;;;;;;;;;3
200954105;2009;Misiones;54;San Javier;54105;4;3;;;;;1;;;8
201054105;2010;Misiones;54;San Javier;54105;2;;;;;2;1;;;5
201154105;2011;Misiones;54;San Javier;54105;2;1;4;;1;1;;;;9
201254105;2012;Misiones;54;San Javier;54105;1;1;;;;;;;;2
201354105;2013;Misiones;54;San Javier;54105;2;;;;1;;;;;3
201154119;2011;Misiones;54;25 de Mayo;54119;22;7;8;6;;;;;;43
201254119;2012;Misiones;54;25 de Mayo;54119;2;7;5;6;;;;;;20
201354119;2013;Misiones;54;25 de Mayo;54119;;5;10;;;;1;;;16
201854119;2018;Misiones;54;25 de Mayo;54119;12;2;;;;1;1;;;16
201954119;2019;Misiones;54;25 de Mayo;54119;12;;;;;;1;;;13
200858007;2008;Neuquen;58;Alumine;58007;82;12;;2;38;36;3;;;173
200958007;2009;Neuquen;58;Alumine;58007;84;20;29;29;;;3;4;;169
201058007;2010;Neuquen;58;Alumine;58007;105;1;;4;28;37;5;4;;184
201158007;2011;Neuquen;58;Alumine;58007;82;;;4;39;39;4;4;;172
201258007;2012;Neuquen;58;Alumine;58007;127;21;9;33;1;1;7;2;;201
201358007;2013;Neuquen;58;Alumine;58007;126;13;9;13;15;25;7;;2;210
201558007;2015;Neuquen;58;Alumine;58007;4;;;;1;4;1;;;10
201658007;2016;Neuquen;58;Alumine;58007;8;3;;;1;4;1;;;17
201758007;2017;Neuquen;58;Alumine;58007;3;;;;;;1;;;4
201858007;2018;Neuquen;58;Alumine;58007;25;3;;;3;3;1;;;35
201958007;2019;Neuquen;58;Alumine;58007;55;11;;;;7;1;;;74
201058021;2010;Neuquen;58;Catan Lil;58021;;;;8;60;50;;;;118
201158021;2011;Neuquen;58;Catan Lil;58021;170;30;;30;73;72;8;2;;385
201258021;2012;Neuquen;58;Catan Lil;58021;56;13;;;;31;5;2;;107
201358021;2013;Neuquen;58;Catan Lil;58021;112;31;;;;40;9;;;192
200958049;2009;Neuquen;58;Huiliches;58049;8;7;;1;5;7;3;;;31
201058049;2010;Neuquen;58;Huiliches;58049;8;1;;4;5;7;3;;;28
201158049;2011;Neuquen;58;Huiliches;58049;1;3;;;1;3;1;;;9
201258049;2012;Neuquen;58;Huiliches;58049;6;;;;2;1;1;;;10
201358049;2013;Neuquen;58;Huiliches;58049;9;1;;;3;3;1;;;17
201958049;2019;Neuquen;58;Huiliches;58049;20;2;;;5;11;1;;;39
200958077;2009;Neuquen;58;Minas;58077;7;;;;2;1;;;;10
201058077;2010;Neuquen;58;Minas;58077;7;;;;2;1;;;;10
201358077;2013;Neuquen;58;Minas;58077;7;;;;2;1;;;;10
200858112;2008;Neuquen;58;Zapala;58112;129;39;185;137;45;40;7;;;582
200958112;2009;Neuquen;58;Zapala;58112;69;;170;;;;6;;;245
201058112;2010;Neuquen;58;Zapala;58112;54;36;157;20;47;66;;;;380
201158112;2011;Neuquen;58;Zapala;58112;69;48;5;56;41;18;9;;;246
201258112;2012;Neuquen;58;Zapala;58112;42;1;34;21;;;9;;;107
201358112;2013;Neuquen;58;Zapala;58112;34;5;22;17;;;9;;;87
200862007;2008;Rio Negro;62;Adolfo Alsina;62007;578;370;26;14;95;166;5;;;1254
200962007;2009;Rio Negro;62;Adolfo Alsina;62007;677;242;44;115;131;134;6;;;1349
201062007;2010;Rio Negro;62;Adolfo Alsina;62007;596;276;24;13;146;192;7;;;1254
201162007;2011;Rio Negro;62;Adolfo Alsina;62007;665;274;37;46;134;177;6;;;1339
201262007;2012;Rio Negro;62;Adolfo Alsina;62007;842;337;81;16;207;261;15;;;1759
201362007;2013;Rio Negro;62;Adolfo Alsina;62007;908;318;47;29;147;318;3;;;177
201462007;2014;Rio Negro;62;Adolfo Alsina;62007;1038;630;16;45;449;451;10;;;2639
201562007;2015;Rio Negro;62;Adolfo Alsina;62007;1001;635;39;109;202;476;10;;;2472
201662007;2016;Rio Negro;62;Adolfo Alsina;62007;1202;513;;17;182;487;9;;;241
201762007;2017;Rio Negro;62;Adolfo Alsina;62007;1182;841;;83;286;408;9;;;2809
201862007;2018;Rio Negro;62;Adolfo Alsina;62007;1188;959;;1;469;584;22;;;3223
201962007;2019;Rio Negro;62;Adolfo Alsina;62007;16;960;2;;237;534;17;;;335
201562014;2015;Rio Negro;62;Avellaneda;62014;418;169;;19;10;88;9;;;713
201662014;2016;Rio Negro;62;Avellaneda;62014;458;248;15;;;198;3;;;922
201762014;2017;Rio Negro;62;Avellaneda;62014;576;268;;;;273;3;;9;1129
201862014;2018;Rio Negro;62;Avellaneda;62014;689;102;;8;203;557;14;13;;1586
201962014;2019;Rio Negro;62;Avellaneda;62014;547;150;;;;215;23;;;935
200862021;2008;Rio Negro;62;Bariloche;62021;32;8;13;6;10;13;1;2;;85
200962021;2009;Rio Negro;62;Bariloche;62021;70;17;1;10;36;36;2;3;;175
201062021;2010;Rio Negro;62;Bariloche;62021;66;13;1;11;34;37;1;3;;166
201162021;2011;Rio Negro;62;Bariloche;62021;42;15;;8;11;7;1;;;84
201262021;2012;Rio Negro;62;Bariloche;62021;42;15;;8;11;7;1;;;84
201362021;2013;Rio Negro;62;Bariloche;62021;106;28;3;8;14;16;2;;;177
201462021;2014;Rio Negro;62;Bariloche;62021;106;28;7;8;16;19;2;;;186
201562021;2015;Rio Negro;62;Bariloche;62021;110;21;4;13;32;28;2;;1;211
201662021;2016;Rio Negro;62;Bariloche;62021;118;20;6;13;19;24;3;;;203
201762021;2017;Rio Negro;62;Bariloche;62021;120;21;;11;20;28;7;;;207
201862021;2018;Rio Negro;62;Bariloche;62021;96;35;3;11;26;12;2;2;;187
201962021;2019;Rio Negro;62;Bariloche;62021;77;16;11;;38;9;3;;;154
200862042;2008;Rio Negro;62;General Roca;62042;14;4;3;2;5;3;2;;;33
200962042;2009;Rio Negro;62;General Roca;62042;15;4;2;7;3;1;1;;;33
201062042;2010;Rio Negro;62;General Roca;62042;26;5;;;4;7;3;;;45
201162042;2011;Rio Negro;62;General Roca;62042;19;3;3;;7;5;2;;;39
201262042;2012;Rio Negro;62;General Roca;62042;18;7;4;;8;9;2;;;48
201362042;2013;Rio Negro;62;General Roca;62042;22;10;2;5;2;3;3;;;47
201062084;2010;Rio Negro;62;Valcheta;62084;28;;11;3;15;18;2;;;77
201162084;2011;Rio Negro;62;Valcheta;62084;30;;11;3;15;18;2;;;79
201262084;2012;Rio Negro;62;Valcheta;62084;30;;11;3;15;18;2;;;79
201362084;2013;Rio Negro;62;Valcheta;62084;15;8;5;10;;5;2;;;45
201662084;2016;Rio Negro;62;Valcheta;62084;15;;;;;6;1;;;22
201762084;2017;Rio Negro;62;Valcheta;62084;14;6;;;7;5;1;;;33
201366007;2013;Salta;66;Anta;66007;29;5;;9;;14;2;;;59
201466007;2014;Salta;66;Anta;66007;40;10;;5;10;10;1;;;76
201566007;2015;Salta;66;Anta;66007;40;10;;5;10;10;1;;;76
201666007;2016;Salta;66;Anta;66007;40;10;;5;10;10;1;;;76
201766007;2017;Salta;66;Anta;66007;38;;;;15;14;3;;;70
201866007;2018;Salta;66;Anta;66007;38;;;;15;14;3;;;70
201966007;2019;Salta;66;Anta;66007;38;;;;15;14;3;;;70
200966021;2009;Salta;66;Cafayate;66021;11;5;;;5;7;1;;;29
201066021;2010;Salta;66;Cafayate;66021;23;5;;5;11;12;1;;;57
201166021;2011;Salta;66;Cafayate;66021;23;20;;;6;6;2;;;57
201266021;2012;Salta;66;Cafayate;66021;25;18;6;;6;9;2;;;66
201366021;2013;Salta;66;Cafayate;66021;30;20;;;10;11;1;;;72
201466021;2014;Salta;66;Cafayate;66021;37;;;;12;17;1;;1;68
201566021;2015;Salta;66;Cafayate;66021;60;;9;;;3;1;;;73
201666021;2016;Salta;66;Cafayate;66021;60;;9;;;3;1;;;73
201766021;2017;Salta;66;Cafayate;66021;48;20;;;5;19;13;3;;108
201866021;2018;Salta;66;Cafayate;66021;48;20;;;5;19;13;;3;108
201966021;2019;Salta;66;Cafayate;66021;48;20;;;5;19;13;3;;108
200866035;2008;Salta;66;Cerrillos;66035;732;232;4;15;41;259;24;;;1307
200966035;2009;Salta;66;Cerrillos;66035;891;349;6;8;58;206;17;;;1535
201066035;2010;Salta;66;Cerrillos;66035;1321;521;80;7;76;473;24;;;2502
201166035;2011;Salta;66;Cerrillos;66035;1582;551;94;8;138;240;66;;;2679
201266035;2012;Salta;66;Cerrillos;66035;1827;777;61;28;140;394;31;;;3258
201366035;2013;Salta;66;Cerrillos;66035;2097;992;89;67;193;483;28;;;3949
201466035;2014;Salta;66;Cerrillos;66035;183;1049;13;88;158;335;28;;2;3503
201566035;2015;Salta;66;Cerrillos;66035;2157;976;26;60;139;446;26;;;383
201666035;2016;Salta;66;Cerrillos;66035;1839;1327;21;23;210;373;15;;1;3809
201766035;2017;Salta;66;Cerrillos;66035;2129;1204;42;142;304;422;21;;23;4287
201866035;2018;Salta;66;Cerrillos;66035;2169;1428;108;322;246;454;22;6;;4755
201966035;2019;Salta;66;Cerrillos;66035;2204;1022;19;159;263;480;18;;;4165
200866042;2008;Salta;66;Chicoana;66042;237;28;24;4;43;59;2;;;397
200966042;2009;Salta;66;Chicoana;66042;231;88;13;48;10;78;2;;;470
201066042;2010;Salta;66;Chicoana;66042;426;101;;;10;39;4;;;580
201166042;2011;Salta;66;Chicoana;66042;283;128;;;19;86;4;;;520
201266042;2012;Salta;66;Chicoana;66042;377;120;;;28;129;4;;;658
201366042;2013;Salta;66;Chicoana;66042;382;158;;;72;106;2;;;720
201466042;2014;Salta;66;Chicoana;66042;807;356;;2;281;434;15;;;1895
201566042;2015;Salta;66;Chicoana;66042;1086;300;;19;150;156;17;;;1728
201666042;2016;Salta;66;Chicoana;66042;784;425;6;110;98;148;5;;10;1586
201766042;2017;Salta;66;Chicoana;66042;1068;325;16;195;164;186;5;;;1959
201866042;2018;Salta;66;Chicoana;66042;109;360;75;13;135;225;3;;;1901
201966042;2019;Salta;66;Chicoana;66042;985;210;11;47;85;177;;;1;1516
200966056;2009;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201066056;2010;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201166056;2011;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201266056;2012;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201366056;2013;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201466056;2014;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201566056;2015;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201666056;2016;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201766056;2017;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
201866056;2018;Salta;66;General Jose de San Martin;66056;6;;;;3;;2;;;11
200866028;2008;Salta;66;Capital;66028;153;2;;;3;9;10;;;177
200966028;2009;Salta;66;Capital;66028;257;14;;;8;19;12;;;310
201066028;2010;Salta;66;Capital;66028;546;210;;24;35;135;12;;;962
201166028;2011;Salta;66;Capital;66028;520;110;29;18;43;73;13;;;806
201266028;2012;Salta;66;Capital;66028;521;162;26;20;72;81;10;;;892
201366028;2013;Salta;66;Capital;66028;352;81;6;45;42;100;6;;;632
201466028;2014;Salta;66;Capital;66028;307;82;35;;22;50;4;;;500
201566028;2015;Salta;66;Capital;66028;351;111;17;;44;49;5;;;577
201666028;2016;Salta;66;Capital;66028;323;38;;;61;101;4;;;527
201766028;2017;Salta;66;Capital;66028;207;14;;13;23;40;5;;2;304
201866028;2018;Salta;66;Capital;66028;301;71;18;25;9;29;4;2;;459
201966028;2019;Salta;66;Capital;66028;260;32;;7;45;59;4;;4;411
200866112;2008;Salta;66;Metan;66112;68;20;8;6;12;12;2;;;128
200966112;2009;Salta;66;Metan;66112;59;12;10;;14;13;2;;;110
201066112;2010;Salta;66;Metan;66112;50;10;5;;15;51;2;;;133
201166112;2011;Salta;66;Metan;66112;52;7;7;;12;12;2;;;92
201266112;2012;Salta;66;Metan;66112;50;3;2;;9;21;3;;;88
201366112;2013;Salta;66;Metan;66112;34;12;;62;7;11;1;;;127
201466112;2014;Salta;66;Metan;66112;36;6;;5;5;16;1;;;69
201566112;2015;Salta;66;Metan;66112;31;6;;1;15;10;1;;;64
201666112;2016;Salta;66;Metan;66112;26;10;;;3;3;1;;;43
201766112;2017;Salta;66;Metan;66112;22;10;;;3;12;1;;3;51
201866112;2018;Salta;66;Metan;66112;48;40;;;24;29;2;3;;146
201966112;2019;Salta;66;Metan;66112;84;32;4;2;19;19;2;;;162
200866140;2008;Salta;66;Rosario de La Frontera;66140;663;165;;;68;74;31;;;1001
200966140;2009;Salta;66;Rosario de La Frontera;66140;663;165;;;68;74;31;;;1001
201066140;2010;Salta;66;Rosario de La Frontera;66140;507;333;;;188;191;4;;;1223
201166140;2011;Salta;66;Rosario de La Frontera;66140;509;211;;;;;;;;720
201266140;2012;Salta;66;Rosario de La Frontera;66140;390;289;;;23;236;13;;;951
201366140;2013;Salta;66;Rosario de La Frontera;66140;526;242;4;11;43;44;18;;;888
201466140;2014;Salta;66;Rosario de La Frontera;66140;361;156;10;;87;146;;;;760
201566140;2015;Salta;66;Rosario de La Frontera;66140;296;189;;;57;217;6;;;765
201666140;2016;Salta;66;Rosario de La Frontera;66140;251;145;;;112;202;11;;;721
201766140;2017;Salta;66;Rosario de La Frontera;66140;254;103;;;101;153;8;;;619
201866140;2018;Salta;66;Rosario de La Frontera;66140;282;191;;;89;60;3;;;625
201966140;2019;Salta;66;Rosario de La Frontera;66140;230;190;;;64;120;13;;;617
200866147;2008;Salta;66;Rosario de Lerma;66147;1018;482;62;29;124;385;18;;;2118
200966147;2009;Salta;66;Rosario de Lerma;66147;1655;787;96;;121;647;48;;;3354
201066147;2010;Salta;66;Rosario de Lerma;66147;2752;1377;58;57;257;658;83;;;5242
201166147;2011;Salta;66;Rosario de Lerma;66147;2682;1447;104;51;244;841;55;;;5424
201266147;2012;Salta;66;Rosario de Lerma;66147;2884;1106;63;168;353;1107;46;;;5727
201366147;2013;Salta;66;Rosario de Lerma;66147;3047;1383;231;193;265;684;50;;;5853
201466147;2014;Salta;66;Rosario de Lerma;66147;2601;1473;120;124;265;692;23;;6;5304
201566147;2015;Salta;66;Rosario de Lerma;66147;2867;1859;121;193;278;630;22;;;597
201666147;2016;Salta;66;Rosario de Lerma;66147;2885;1506;67;111;186;669;17;;;5441
201766147;2017;Salta;66;Rosario de Lerma;66147;3142;1542;104;111;280;851;17;;7;6054
201866147;2018;Salta;66;Rosario de Lerma;66147;3098;1743;225;127;227;629;17;15;;6081
201966147;2019;Salta;66;Rosario de Lerma;66147;315;1634;149;153;215;696;17;;9;6023
201870007;2018;San Juan;70;Albardon;70007;22;7;;;1;8;;;;38
201970007;2019;San Juan;70;Albardon;70007;23;8;;;;6;;;;37
201570035;2015;San Juan;70;Caucete;70035;115;109;;;;23;2;;;249
201670035;2016;San Juan;70;Caucete;70035;120;106;;;;43;4;;;273
201770035;2017;San Juan;70;Caucete;70035;140;93;;;4;30;5;;;272
201870035;2018;San Juan;70;Caucete;70035;137;119;;;9;30;5;;;300
201970035;2019;San Juan;70;Caucete;70035;187;65;;;4;16;3;;;275
201870063;2018;San Juan;70;9 de Julio;70063;3;;;;2;;2;;;7
201970063;2019;San Juan;70;9 de Julio;70063;1;;;;;;;;;1
201070070;2010;San Juan;70;Pocito;70070;6;;;;;;;;;6
201170070;2011;San Juan;70;Pocito;70070;6;;;;;;;;;6
201270070;2012;San Juan;70;Pocito;70070;6;;;;;;;;;6
201370070;2013;San Juan;70;Pocito;70070;6;;;;;;;;;6
201770070;2017;San Juan;70;Pocito;70070;6;;;;;7;1;;;14
201870070;2018;San Juan;70;Pocito;70070;6;;;;;7;1;;;14
201970070;2019;San Juan;70;Pocito;70070;6;;;;;7;1;;;14
201570077;2015;San Juan;70;Rawson;70077;13;;;;2;;1;;;16
201670077;2016;San Juan;70;Rawson;70077;13;;;;2;;1;;;16
201770077;2017;San Juan;70;Rawson;70077;13;;;;2;;1;;;16
201870077;2018;San Juan;70;Rawson;70077;13;;;;2;;1;;;16
201970077;2019;San Juan;70;Rawson;70077;13;;;;2;;1;;;16
201270091;2012;San Juan;70;San Martin;70091;63;39;;;;40;3;;;145
201370091;2013;San Juan;70;San Martin;70091;63;39;;;;40;3;;;145
201470091;2014;San Juan;70;San Martin;70091;104;26;;;3;40;3;;;176
201570091;2015;San Juan;70;San Martin;70091;104;26;;;3;40;3;;;176
201670091;2016;San Juan;70;San Martin;70091;152;16;;;12;10;3;;;193
201770091;2017;San Juan;70;San Martin;70091;121;22;;;9;29;1;;;182
201870091;2018;San Juan;70;San Martin;70091;80;10;11;;3;14;3;;;121
201970091;2019;San Juan;70;San Martin;70091;96;16;8;;12;21;4;;;157
201374007;2013;San Luis;74;Ayacucho;74007;12;1369;;;252;385;;;;3206
201474007;2014;San Luis;74;Ayacucho;74007;1526;846;9;13;237;454;;;;3085
201574007;2015;San Luis;74;Ayacucho;74007;2347;1295;;54;307;625;;;;4628
201674007;2016;San Luis;74;Ayacucho;74007;2298;1262;;;25;939;;;;4524
201774007;2017;San Luis;74;Ayacucho;74007;2135;1877;;;302;718;;;;5032
201874007;2018;San Luis;74;Ayacucho;74007;2745;2163;8;43;332;107;;;;6361
201974007;2019;San Luis;74;Ayacucho;74007;2474;1577;42;168;358;127;1;;;589
200874028;2008;San Luis;74;Chacabuco;74028;378;85;9;32;129;116;9;;;758
200974028;2009;San Luis;74;Chacabuco;74028;606;205;22;39;153;182;18;;;1225
201074028;2010;San Luis;74;Chacabuco;74028;637;676;;91;137;219;14;;;1774
201174028;2011;San Luis;74;Chacabuco;74028;607;237;44;16;80;199;15;;;1198
201274028;2012;San Luis;74;Chacabuco;74028;460;124;;28;85;114;10;;;821
201374028;2013;San Luis;74;Chacabuco;74028;381;107;1;7;88;120;7;;;711
201474028;2014;San Luis;74;Chacabuco;74028;372;81;;2;84;90;8;;1;638
201574028;2015;San Luis;74;Chacabuco;74028;543;249;15;29;42;79;12;;2;971
201674028;2016;San Luis;74;Chacabuco;74028;640;264;16;44;55;103;14;;2;1138
201774028;2017;San Luis;74;Chacabuco;74028;707;231;;42;116;153;15;;1;1265
201874028;2018;San Luis;74;Chacabuco;74028;682;330;;38;75;115;12;;;1252
201974028;2019;San Luis;74;Chacabuco;74028;426;180;;17;6;59;4;;;692
200874021;2008;San Luis;74;Coronel Pringles;74021;280;94;;;20;40;4;;;438
200974021;2009;San Luis;74;Coronel Pringles;74021;183;2;4;30;2;63;3;;;287
201074021;2010;San Luis;74;Coronel Pringles;74021;203;55;10;35;7;33;3;;;346
201174021;2011;San Luis;74;Coronel Pringles;74021;145;46;;;8;22;1;;;222
201274021;2012;San Luis;74;Coronel Pringles;74021;188;136;1;;47;39;3;;;414
201374021;2013;San Luis;74;Coronel Pringles;74021;172;121;;;39;51;2;;;385
201474021;2014;San Luis;74;Coronel Pringles;74021;191;160;;10;53;44;4;;;462
201574021;2015;San Luis;74;Coronel Pringles;74021;249;144;;20;45;35;2;;1;496
201674021;2016;San Luis;74;Coronel Pringles;74021;209;205;;66;9;27;4;;;520
201774021;2017;San Luis;74;Coronel Pringles;74021;212;132;;1;18;37;2;;;402
201874021;2018;San Luis;74;Coronel Pringles;74021;212;147;;;51;76;2;1;;489
201974021;2019;San Luis;74;Coronel Pringles;74021;242;146;;;30;30;1;;2;451
200874035;2008;San Luis;74;General Pedernera;74035;739;391;118;68;138;150;22;;;1626
200974035;2009;San Luis;74;General Pedernera;74035;749;233;184;50;204;193;24;;;1637
201074035;2010;San Luis;74;General Pedernera;74035;742;225;51;50;199;226;20;;;1513
201174035;2011;San Luis;74;General Pedernera;74035;316;123;39;64;92;131;16;;;781
201274035;2012;San Luis;74;General Pedernera;74035;278;121;35;28;94;72;8;;;636
201374035;2013;San Luis;74;General Pedernera;74035;314;127;54;10;71;84;7;;;667
201474035;2014;San Luis;74;General Pedernera;74035;572;196;51;46;107;118;11;;;1101
201574035;2015;San Luis;74;General Pedernera;74035;583;194;99;46;73;88;10;;3;1096
201674035;2016;San Luis;74;General Pedernera;74035;517;179;118;85;95;85;13;;;1092
201774035;2017;San Luis;74;General Pedernera;74035;540;95;123;30;34;36;22;;;880
201874035;2018;San Luis;74;General Pedernera;74035;491;69;93;34;57;70;11;;;825
201974035;2019;San Luis;74;General Pedernera;74035;885;166;;41;46;99;8;;2;1247
201874042;2018;San Luis;74;Gobernador Dupuy;74042;495;79;;10;116;180;11;11;;902
201974042;2019;San Luis;74;Gobernador Dupuy;74042;111;30;10;11;6;8;5;;8;189
201174049;2011;San Luis;74;Junin;74049;16;28;35;;;;3;;;82
201274049;2012;San Luis;74;Junin;74049;26;14;32;1;9;2;;;;84
201374049;2013;San Luis;74;Junin;74049;85;;;;9;9;1;;;104
201474049;2014;San Luis;74;Junin;74049;68;;;;11;12;1;;;92
201774049;2017;San Luis;74;Junin;74049;51;;;;20;25;1;;;97
201874049;2018;San Luis;74;Junin;74049;49;27;;;15;32;1;;;124
201974049;2019;San Luis;74;Junin;74049;76;20;;;11;35;1;;;143
200874056;2008;San Luis;74;La Capital;74056;969;489;;;;185;;;;1643
200974056;2009;San Luis;74;La Capital;74056;739;396;;;10;190;23;;;1358
201074056;2010;San Luis;74;La Capital;74056;537;281;;;;90;;;;908
201174056;2011;San Luis;74;La Capital;74056;425;284;;;;114;;;;823
201274056;2012;San Luis;74;La Capital;74056;363;399;15;22;11;35;;;;845
201374056;2013;San Luis;74;La Capital;74056;444;435;29;43;37;68;;;;1056
201474056;2014;San Luis;74;La Capital;74056;763;245;108;193;64;60;1;;;1434
201574056;2015;San Luis;74;La Capital;74056;795;62;96;39;82;190;;;;1264
201674056;2016;San Luis;74;La Capital;74056;510;165;77;36;46;78;5;;;917
201774056;2017;San Luis;74;La Capital;74056;442;76;40;10;15;32;5;;;620
201974056;2019;San Luis;74;La Capital;74056;324;45;;27;6;7;4;;;413
201178028;2011;Santa Cruz;78;Lago Argentino;78028;90;30;5;15;30;40;3;;;213
201278028;2012;Santa Cruz;78;Lago Argentino;78028;148;47;38;22;70;70;8;;;403
201378028;2013;Santa Cruz;78;Lago Argentino;78028;148;47;38;22;;14;8;;;277
201478028;2014;Santa Cruz;78;Lago Argentino;78028;148;87;11;12;100;100;8;;;466
201578028;2015;Santa Cruz;78;Lago Argentino;78028;190;87;11;12;50;100;8;;;458
201678028;2016;Santa Cruz;78;Lago Argentino;78028;200;25;;10;45;63;6;;;349
201778028;2017;Santa Cruz;78;Lago Argentino;78028;230;40;10;18;62;27;6;;;393
201478035;2014;Santa Cruz;78;Lago Buenos Aires;78035;1;3;;;;6;1;;;11
201578035;2015;Santa Cruz;78;Lago Buenos Aires;78035;1;3;;;;6;1;;;11
201678035;2016;Santa Cruz;78;Lago Buenos Aires;78035;19;6;;2;2;6;1;;;36
201778035;2017;Santa Cruz;78;Lago Buenos Aires;78035;19;6;;2;2;6;1;;;36
200878049;2008;Santa Cruz;78;Rio Chico;78049;386;70;32;60;81;91;71;;;791
200978049;2009;Santa Cruz;78;Rio Chico;78049;386;80;32;60;6;41;16;;;621
201078049;2010;Santa Cruz;78;Rio Chico;78049;456;46;92;15;6;41;16;;;672
201178049;2011;Santa Cruz;78;Rio Chico;78049;392;63;3;;3;43;189;;;693
201278049;2012;Santa Cruz;78;Rio Chico;78049;441;31;1;;70;62;139;;;744
200882007;2008;Santa Fe;82;Belgrano;82007;3752;1602;116;145;328;758;41;;;6742
200982007;2009;Santa Fe;82;Belgrano;82007;3974;2079;128;345;331;586;30;;;7473
201082007;2010;Santa Fe;82;Belgrano;82007;3811;1416;91;114;381;896;28;;;6737
201182007;2011;Santa Fe;82;Belgrano;82007;3713;1769;119;309;390;765;31;3;;7099
201282007;2012;Santa Fe;82;Belgrano;82007;3428;1722;193;523;398;691;30;;;6985
201382007;2013;Santa Fe;82;Belgrano;82007;3495;1514;233;311;403;673;30;;;6659
201482007;2014;Santa Fe;82;Belgrano;82007;3321;1435;139;282;379;612;33;;;6201
201582007;2015;Santa Fe;82;Belgrano;82007;3149;1221;146;211;510;699;33;;;5969
201682007;2016;Santa Fe;82;Belgrano;82007;325;1323;105;309;514;559;29;;1;609
201782007;2017;Santa Fe;82;Belgrano;82007;3263;1312;93;347;447;426;40;;;5928
201882007;2018;Santa Fe;82;Belgrano;82007;3275;1296;13;281;418;634;31;1;;5949
201982007;2019;Santa Fe;82;Belgrano;82007;2925;133;12;131;368;619;25;;;541
200882014;2008;Santa Fe;82;Caseros;82014;2743;904;43;92;314;526;57;;;4679
200982014;2009;Santa Fe;82;Caseros;82014;2739;778;3;70;360;628;51;;;4629
201082014;2010;Santa Fe;82;Caseros;82014;2669;869;13;84;299;490;51;;;4475
201182014;2011;Santa Fe;82;Caseros;82014;2448;724;6;42;167;407;36;;;383
201282014;2012;Santa Fe;82;Caseros;82014;2048;685;18;35;200;477;39;;;3502
